"tmax" "date"
22.415 1997-12-19
22.415 1997-12-20
19.835 1997-12-21
22.415 1997-12-22
21.555 1997-12-23
20.695 1997-12-24
19.835 1997-12-25
19.835 1997-12-26
20.695 1997-12-27
24.135 1997-12-28
23.275 1997-12-29
26.715 1997-12-30
24.135 1997-12-31
23.275 1998-01-01
20.695 1998-01-02
20.695 1998-01-03
18.975 1998-01-04
18.975 1998-01-05
19.835 1998-01-06
21.555 1998-01-07
21.555 1998-01-08
18.975 1998-01-09
20.695 1998-01-10
21.555 1998-01-11
21.555 1998-01-12
21.555 1998-01-13
20.695 1998-01-14
20.695 1998-01-15
25.855 1998-01-16
23.275 1998-01-17
22.415 1998-01-18
19.835 1998-01-19
21.555 1998-01-20
20.695 1998-01-21
21.555 1998-01-22
20.695 1998-01-23
22.415 1998-01-24
22.415 1998-01-25
22.415 1998-01-26
22.415 1998-01-27
21.555 1998-01-28
21.555 1998-01-29
20.695 1998-01-30
18.975 1998-01-31
20.695 1998-02-01
20.695 1998-02-02
19.835 1998-02-03
20.695 1998-02-04
19.835 1998-02-05
20.695 1998-02-06
18.975 1998-02-07
19.835 1998-02-08
21.555 1998-02-09
19.835 1998-02-10
20.695 1998-02-11
21.555 1998-02-12
22.415 1998-02-13
20.695 1998-02-14
22.415 1998-02-15
19.835 1998-02-16
21.555 1998-02-17
21.555 1998-02-18
19.835 1998-02-19
19.835 1998-02-20
18.975 1998-02-21
21.555 1998-02-22
23.275 1998-02-23
20.695 1998-02-24
22.415 1998-02-25
22.415 1998-02-26
24.135 1998-02-27
22.415 1998-02-28
21.555 1998-03-01
21.555 1998-03-02
21.555 1998-03-03
20.695 1998-03-04
20.88611111 1998-03-05
19.93055555 1998-03-06
19.93055555 1998-03-07
21.79388889 1998-03-08
22.31944445 1998-03-09
24.995 1998-03-10
27.04944445 1998-03-11
27.04944445 1998-03-12
22.74944445 1998-03-13
25.855 1998-03-14
25.66388889 1998-03-15
22.74944445 1998-03-16
22.31944445 1998-03-17
21.555 1998-03-18
21.79388889 1998-03-19
21.79388889 1998-03-20
21.36388889 1998-03-21
22.74944445 1998-03-22
22.74944445 1998-03-23
21.555 1998-03-24
20.88611111 1998-03-25
21.79388889 1998-03-26
21.79388889 1998-03-27
18.115 1998-03-28
20.88611111 1998-03-29
19.93055555 1998-03-30
19.93055555 1998-03-31
16.395 1998-04-01
18.975 1998-04-02
19.50055555 1998-04-03
19.50055555 1998-04-04
19.93055555 1998-04-05
20.88611111 1998-04-06
21.79388889 1998-04-07
21.79388889 1998-04-08
22.74944445 1998-04-09
22.74944445 1998-04-10
22.74944445 1998-04-11
20.695 1998-04-12
21.36388889 1998-04-13
18.975 1998-04-14
21.36388889 1998-04-15
23.275 1998-04-16
24.995 1998-04-17
24.75611111 1998-04-18
25.66388889 1998-04-19
25.66388889 1998-04-20
27.04944445 1998-04-21
27.04944445 1998-04-22
21.36388889 1998-04-23
26.09388889 1998-04-24
26.09388889 1998-04-25
26.09388889 1998-04-26
24.75611111 1998-04-27
24.75611111 1998-04-28
24.23055555 1998-04-29
22.31944445 1998-04-30
21.79388889 1998-05-01
21.36388889 1998-05-02
21.555 1998-05-03
22.415 1998-05-04
22.74944445 1998-05-05
21.555 1998-05-06
22.74944445 1998-05-07
23.80055555 1998-05-08
24.23055555 1998-05-09
24.23055555 1998-05-10
22.74944445 1998-05-11
21.36388889 1998-05-12
20.88611111 1998-05-13
22.31944445 1998-05-14
23.275 1998-05-15
24.75611111 1998-05-16
24.75611111 1998-05-17
24.23055555 1998-05-18
24.23055555 1998-05-19
23.80055555 1998-05-20
25.855 1998-05-21
27.575 1998-05-22
27.575 1998-05-23
23.80055555 1998-05-24
23.80055555 1998-05-25
23.80055555 1998-05-26
21.555 1998-05-27
22.74944445 1998-05-28
26.09388889 1998-05-29
26.09388889 1998-05-30
23.275 1998-05-31
24.995 1998-06-01
24.75611111 1998-06-02
24.75611111 1998-06-03
23.275 1998-06-04
24.75611111 1998-06-05
24.75611111 1998-06-06
24.135 1998-06-07
24.135 1998-06-08
23.80055555 1998-06-09
22.415 1998-06-10
22.415 1998-06-11
23.80055555 1998-06-12
24.23055555 1998-06-13
25.66388889 1998-06-14
25.66388889 1998-06-15
22.31944445 1998-06-16
25.66388889 1998-06-17
26.09388889 1998-06-18
26.09388889 1998-06-19
23.275 1998-06-20
24.135 1998-06-21
25.18611111 1998-06-22
24.135 1998-06-23
23.80055555 1998-06-24
23.80055555 1998-06-25
24.75611111 1998-06-26
24.995 1998-06-27
25.18611111 1998-06-28
26.09388889 1998-06-29
26.09388889 1998-06-30
26.61944445 1998-07-01
26.61944445 1998-07-02
27.04944445 1998-07-03
25.18611111 1998-07-04
24.995 1998-07-05
24.135 1998-07-06
24.75611111 1998-07-07
24.75611111 1998-07-08
25.855 1998-07-09
27.04944445 1998-07-10
27.575 1998-07-11
27.575 1998-07-12
26.09388889 1998-07-13
24.75611111 1998-07-14
25.18611111 1998-07-15
26.715 1998-07-16
27.575 1998-07-17
27.575 1998-07-18
26.09388889 1998-07-19
26.61944445 1998-07-20
26.61944445 1998-07-21
25.855 1998-07-22
24.995 1998-07-23
25.18611111 1998-07-24
25.66388889 1998-07-25
29.295 1998-07-26
30.91944445 1998-07-27
30.91944445 1998-07-28
29.48611111 1998-07-29
28.10055555 1998-07-30
27.04944445 1998-07-31
27.04944445 1998-08-01
27.04944445 1998-08-02
26.61944445 1998-08-03
27.04944445 1998-08-04
27.04944445 1998-08-05
24.995 1998-08-06
26.09388889 1998-08-07
27.04944445 1998-08-08
29.48611111 1998-08-09
30.91944445 1998-08-10
30.91944445 1998-08-11
29.96388889 1998-08-12
29.05611111 1998-08-13
27.575 1998-08-14
28.10055555 1998-08-15
24.995 1998-08-16
25.18611111 1998-08-17
25.855 1998-08-18
27.575 1998-08-19
28.435 1998-08-20
29.48611111 1998-08-21
29.48611111 1998-08-22
31.34944445 1998-08-23
31.34944445 1998-08-24
26.61944445 1998-08-25
25.66388889 1998-08-26
25.66388889 1998-08-27
27.575 1998-08-28
31.34944445 1998-08-29
31.34944445 1998-08-30
29.96388889 1998-08-31
32.735 1998-09-01
32.40055555 1998-09-02
27.575 1998-09-03
29.48611111 1998-09-04
28.435 1998-09-05
24.995 1998-09-06
25.855 1998-09-07
26.715 1998-09-08
27.04944445 1998-09-09
27.04944445 1998-09-10
26.61944445 1998-09-11
26.61944445 1998-09-12
25.18611111 1998-09-13
24.75611111 1998-09-14
24.75611111 1998-09-15
24.995 1998-09-16
25.66388889 1998-09-17
26.61944445 1998-09-18
26.61944445 1998-09-19
26.09388889 1998-09-20
25.18611111 1998-09-21
24.995 1998-09-22
25.66388889 1998-09-23
25.66388889 1998-09-24
26.61944445 1998-09-25
26.61944445 1998-09-26
25.18611111 1998-09-27
25.855 1998-09-28
27.04944445 1998-09-29
27.04944445 1998-09-30
25.18611111 1998-10-01
25.18611111 1998-10-02
25.855 1998-10-03
27.04944445 1998-10-04
30.91944445 1998-10-05
32.83055555 1998-10-06
32.83055555 1998-10-07
29.05611111 1998-10-08
26.61944445 1998-10-09
26.61944445 1998-10-10
25.18611111 1998-10-11
25.18611111 1998-10-12
25.18611111 1998-10-13
24.23055555 1998-10-14
27.575 1998-10-15
27.575 1998-10-16
26.61944445 1998-10-17
26.715 1998-10-18
27.04944445 1998-10-19
27.04944445 1998-10-20
26.61944445 1998-10-21
24.23055555 1998-10-22
25.18611111 1998-10-23
25.66388889 1998-10-24
28.435 1998-10-25
28.10055555 1998-10-26
23.80055555 1998-10-27
23.275 1998-10-28
23.80055555 1998-10-29
25.18611111 1998-10-30
25.18611111 1998-10-31
25.18611111 1998-11-01
24.23055555 1998-11-02
24.75611111 1998-11-03
24.75611111 1998-11-04
27.575 1998-11-05
27.575 1998-11-06
25.66388889 1998-11-07
21.79388889 1998-11-08
24.23055555 1998-11-09
24.23055555 1998-11-10
21.79388889 1998-11-11
22.415 1998-11-12
24.75611111 1998-11-13
24.75611111 1998-11-14
24.23055555 1998-11-15
22.74944445 1998-11-16
24.75611111 1998-11-17
24.75611111 1998-11-18
25.18611111 1998-11-19
25.18611111 1998-11-20
24.23055555 1998-11-21
24.23055555 1998-11-22
23.275 1998-11-23
25.18611111 1998-11-24
25.18611111 1998-11-25
23.80055555 1998-11-26
23.80055555 1998-11-27
19.93055555 1998-11-28
19.93055555 1998-11-29
21.36388889 1998-11-30
21.36388889 1998-12-01
21.79388889 1998-12-02
21.79388889 1998-12-03
19.93055555 1998-12-04
19.93055555 1998-12-05
19.93055555 1998-12-06
19.50055555 1998-12-07
25.18611111 1998-12-08
25.18611111 1998-12-09
20.45611111 1998-12-10
21.36388889 1998-12-11
24.995 1998-12-12
24.75611111 1998-12-13
23.275 1998-12-14
27.04944445 1998-12-15
29.05611111 1998-12-16
29.05611111 1998-12-17
25.66388889 1998-12-18
20.88611111 1998-12-19
18.975 1998-12-20
17.493888891 1998-12-21
16.395 1998-12-22
17.063888891 1998-12-23
18.115 1998-12-24
20.695 1998-12-25
22.74944445 1998-12-26
24.995 1998-12-27
24.75611111 1998-12-28
23.275 1998-12-29
23.275 1998-12-30
23.275 1998-12-31
22.415 1999-01-01
25.66388889 1999-01-02
25.66388889 1999-01-03
25.18611111 1999-01-04
24.75611111 1999-01-05
23.80055555 1999-01-06
22.31944445 1999-01-07
20.695 1999-01-08
25.18611111 1999-01-09
24.70833334 1999-01-10
24.23055555 1999-01-11
21.79388889 1999-01-12
19.93055555 1999-01-13
26.61944445 1999-01-14
26.09388889 1999-01-15
26.715 1999-01-16
27.575 1999-01-17
20.88611111 1999-01-18
19.93055555 1999-01-19
20.45611111 1999-01-20
24.23055555 1999-01-21
21.555 1999-01-22
21.79388889 1999-01-23
20.45611111 1999-01-24
18.115 1999-01-25
18.019444445 1999-01-26
19.93055555 1999-01-27
19.93055555 1999-01-28
21.36388889 1999-01-29
21.36388889 1999-01-30
20.45611111 1999-01-31
19.93055555 1999-02-01
21.79388889 1999-02-02
22.415 1999-02-03
22.31944445 1999-02-04
20.45611111 1999-02-05
18.44944445 1999-02-06
19.93055555 1999-02-07
19.93055555 1999-02-08
19.50055555 1999-02-09
18.44944445 1999-02-10
18.975 1999-02-11
21.79388889 1999-02-12
22.31944445 1999-02-13
22.31944445 1999-02-14
22.31944445 1999-02-15
23.275 1999-02-16
26.09388889 1999-02-17
26.09388889 1999-02-18
21.36388889 1999-02-19
22.31944445 1999-02-20
22.74944445 1999-02-21
21.555 1999-02-22
24.135 1999-02-23
24.23055555 1999-02-24
23.275 1999-02-25
21.79388889 1999-02-26
19.93055555 1999-02-27
20.88611111 1999-02-28
30.39388889 1999-03-01
30.39388889 1999-03-02
24.23055555 1999-03-03
22.31944445 1999-03-04
19.835 1999-03-05
19.50055555 1999-03-06
21.79388889 1999-03-07
21.79388889 1999-03-08
21.79388889 1999-03-09
21.79388889 1999-03-10
18.44944445 1999-03-11
21.79388889 1999-03-12
21.79388889 1999-03-13
20.88611111 1999-03-14
17.255 1999-03-15
20.45611111 1999-03-16
20.45611111 1999-03-17
18.975 1999-03-18
18.975 1999-03-19
18.975 1999-03-20
20.45611111 1999-03-21
21.79388889 1999-03-22
21.79388889 1999-03-23
19.93055555 1999-03-24
19.50055555 1999-03-25
26.09388889 1999-03-26
26.09388889 1999-03-27
21.36388889 1999-03-28
23.275 1999-03-29
23.275 1999-03-30
22.74944445 1999-03-31
21.36388889 1999-04-01
21.79388889 1999-04-02
21.79388889 1999-04-03
21.36388889 1999-04-04
19.835 1999-04-05
18.44944445 1999-04-06
19.93055555 1999-04-07
19.93055555 1999-04-08
21.36388889 1999-04-09
21.36388889 1999-04-10
20.88611111 1999-04-11
21.36388889 1999-04-12
21.36388889 1999-04-13
19.50055555 1999-04-14
26.09388889 1999-04-15
29.96388889 1999-04-16
29.96388889 1999-04-17
29.48611111 1999-04-18
27.04944445 1999-04-19
29.96388889 1999-04-20
29.96388889 1999-04-21
25.66388889 1999-04-22
22.31944445 1999-04-23
20.88611111 1999-04-24
20.45611111 1999-04-25
19.93055555 1999-04-26
24.23055555 1999-04-27
24.23055555 1999-04-28
23.275 1999-04-29
23.275 1999-04-30
20.45611111 1999-05-01
20.45611111 1999-05-02
24.23055555 1999-05-03
24.23055555 1999-05-04
22.74944445 1999-05-05
24.23055555 1999-05-06
24.23055555 1999-05-07
22.31944445 1999-05-08
21.36388889 1999-05-09
21.555 1999-05-10
22.415 1999-05-11
21.79388889 1999-05-12
22.415 1999-05-13
23.275 1999-05-14
24.23055555 1999-05-15
24.23055555 1999-05-16
25.18611111 1999-05-17
25.18611111 1999-05-18
23.80055555 1999-05-19
23.80055555 1999-05-20
22.74944445 1999-05-21
21.555 1999-05-22
21.555 1999-05-23
22.31944445 1999-05-24
22.31944445 1999-05-25
22.415 1999-05-26
22.31944445 1999-05-27
22.31944445 1999-05-28
23.80055555 1999-05-29
23.80055555 1999-05-30
22.74944445 1999-05-31
22.74944445 1999-06-01
22.31944445 1999-06-02
22.74944445 1999-06-03
23.275 1999-06-04
23.275 1999-06-05
23.80055555 1999-06-06
23.80055555 1999-06-07
25.18611111 1999-06-08
23.80055555 1999-06-09
23.80055555 1999-06-10
23.80055555 1999-06-11
23.275 1999-06-12
25.855 1999-06-13
25.66388889 1999-06-14
25.66388889 1999-06-15
25.66388889 1999-06-16
24.23055555 1999-06-17
20.695 1999-06-18
21.79388889 1999-06-19
22.74944445 1999-06-20
24.23055555 1999-06-21
24.23055555 1999-06-22
24.23055555 1999-06-23
23.80055555 1999-06-24
24.23055555 1999-06-25
24.75611111 1999-06-26
24.75611111 1999-06-27
24.23055555 1999-06-28
24.23055555 1999-06-29
24.995 1999-06-30
24.75611111 1999-07-01
24.75611111 1999-07-02
24.75611111 1999-07-03
26.09388889 1999-07-04
27.04944445 1999-07-05
27.575 1999-07-06
27.575 1999-07-07
30.39388889 1999-07-08
30.39388889 1999-07-09
28.10055555 1999-07-10
28.10055555 1999-07-11
29.48611111 1999-07-12
29.48611111 1999-07-13
26.715 1999-07-14
24.995 1999-07-15
26.09388889 1999-07-16
26.715 1999-07-17
27.04944445 1999-07-18
26.09388889 1999-07-19
27.575 1999-07-20
27.575 1999-07-21
27.575 1999-07-22
26.715 1999-07-23
29.05611111 1999-07-24
29.05611111 1999-07-25
25.66388889 1999-07-26
24.75611111 1999-07-27
25.66388889 1999-07-28
27.575 1999-07-29
27.575 1999-07-30
28.435 1999-07-31
28.10055555 1999-08-01
28.53055555 1999-08-02
28.53055555 1999-08-03
28.53055555 1999-08-04
27.04944445 1999-08-05
26.09388889 1999-08-06
26.09388889 1999-08-07
27.575 1999-08-08
27.575 1999-08-09
26.61944445 1999-08-10
27.575 1999-08-11
27.575 1999-08-12
29.05611111 1999-08-13
29.05611111 1999-08-14
26.09388889 1999-08-15
26.09388889 1999-08-16
26.61944445 1999-08-17
27.04944445 1999-08-18
27.04944445 1999-08-19
25.66388889 1999-08-20
22.74944445 1999-08-21
24.23055555 1999-08-22
24.23055555 1999-08-23
24.995 1999-08-24
25.855 1999-08-25
28.10055555 1999-08-26
26.61944445 1999-08-27
26.61944445 1999-08-28
26.61944445 1999-08-29
25.66388889 1999-08-30
25.855 1999-08-31
26.09388889 1999-09-01
25.66388889 1999-09-02
25.66388889 1999-09-03
24.75611111 1999-09-04
24.23055555 1999-09-05
23.275 1999-09-06
24.23055555 1999-09-07
26.715 1999-09-08
26.715 1999-09-09
27.575 1999-09-10
27.04944445 1999-09-11
25.66388889 1999-09-12
27.04944445 1999-09-13
27.04944445 1999-09-14
26.61944445 1999-09-15
23.80055555 1999-09-16
22.415 1999-09-17
22.74944445 1999-09-18
25.18611111 1999-09-19
25.66388889 1999-09-20
28.10055555 1999-09-21
28.10055555 1999-09-22
27.575 1999-09-23
24.23055555 1999-09-24
23.275 1999-09-25
21.555 1999-09-26
23.275 1999-09-27
24.135 1999-09-28
32.735 1999-09-29
33.595 1999-09-30
33.35611111 1999-10-01
27.575 1999-10-02
23.275 1999-10-03
28.10055555 1999-10-04
28.10055555 1999-10-05
29.48611111 1999-10-06
29.48611111 1999-10-07
37.035 1999-10-08
36.70055555 1999-10-09
31.015 1999-10-10
30.91944445 1999-10-11
27.04944445 1999-10-12
29.48611111 1999-10-13
29.48611111 1999-10-14
27.575 1999-10-15
24.75611111 1999-10-16
29.295 1999-10-17
29.05611111 1999-10-18
28.53055555 1999-10-19
33.595 1999-10-20
33.35611111 1999-10-21
29.96388889 1999-10-22
28.53055555 1999-10-23
27.575 1999-10-24
27.575 1999-10-25
26.61944445 1999-10-26
23.80055555 1999-10-27
23.80055555 1999-10-28
30.39388889 1999-10-29
34.26388889 1999-10-30
34.26388889 1999-10-31
31.34944445 1999-11-01
29.48611111 1999-11-02
23.80055555 1999-11-03
23.275 1999-11-04
24.23055555 1999-11-05
24.23055555 1999-11-06
25.18611111 1999-11-07
25.18611111 1999-11-08
25.18611111 1999-11-09
24.23055555 1999-11-10
25.18611111 1999-11-11
25.18611111 1999-11-12
22.415 1999-11-13
22.74944445 1999-11-14
26.09388889 1999-11-15
26.09388889 1999-11-16
26.09388889 1999-11-17
22.415 1999-11-18
23.275 1999-11-19
23.275 1999-11-20
26.09388889 1999-11-21
26.09388889 1999-11-22
26.715 1999-11-23
26.61944445 1999-11-24
26.61944445 1999-11-25
26.61944445 1999-11-26
26.09388889 1999-11-27
23.275 1999-11-28
23.275 1999-11-29
25.855 1999-11-30
25.66388889 1999-12-01
27.04944445 1999-12-02
27.04944445 1999-12-03
24.995 1999-12-04
25.18611111 1999-12-05
23.275 1999-12-06
28.53055555 1999-12-07
28.53055555 1999-12-08
21.79388889 1999-12-09
21.79388889 1999-12-10
22.31944445 1999-12-11
24.23055555 1999-12-12
24.23055555 1999-12-13
22.31944445 1999-12-14
23.275 1999-12-15
25.66388889 1999-12-16
26.09388889 1999-12-17
26.09388889 1999-12-18
27.04944445 1999-12-19
28.53055555 1999-12-20
28.53055555 1999-12-21
24.75611111 1999-12-22
26.09388889 1999-12-23
27.575 1999-12-24
28.435 1999-12-25
28.10055555 1999-12-26
27.575 1999-12-27
27.575 1999-12-28
23.80055555 1999-12-29
23.80055555 1999-12-30
20.88611111 1999-12-31
21.79388889 2000-01-01
23.80055555 2000-01-02
21.555 2000-01-03
22.74944445 2000-01-04
24.135 2000-01-05
21.555 2000-01-06
22.31944445 2000-01-07
23.80055555 2000-01-08
23.80055555 2000-01-09
27.04944445 2000-01-10
25.855 2000-01-11
26.61944445 2000-01-12
23.80055555 2000-01-13
25.18611111 2000-01-14
25.855 2000-01-15
25.66388889 2000-01-16
21.79388889 2000-01-17
27.04944445 2000-01-18
27.04944445 2000-01-19
25.18611111 2000-01-20
23.275 2000-01-21
21.36388889 2000-01-22
20.88611111 2000-01-23
22.31944445 2000-01-24
22.31944445 2000-01-25
22.74944445 2000-01-26
22.74944445 2000-01-27
22.74944445 2000-01-28
22.74944445 2000-01-29
22.74944445 2000-01-30
23.80055555 2000-01-31
25.855 2000-02-01
26.715 2000-02-02
27.575 2000-02-03
24.23055555 2000-02-04
22.74944445 2000-02-05
22.74944445 2000-02-06
22.74944445 2000-02-07
22.415 2000-02-08
23.80055555 2000-02-09
21.36388889 2000-02-10
20.45611111 2000-02-11
20.45611111 2000-02-12
20.45611111 2000-02-13
20.88611111 2000-02-14
20.695 2000-02-15
21.79388889 2000-02-16
23.80055555 2000-02-17
23.80055555 2000-02-18
26.09388889 2000-02-19
26.09388889 2000-02-20
19.835 2000-02-21
19.93055555 2000-02-22
21.36388889 2000-02-23
19.835 2000-02-24
19.93055555 2000-02-25
20.88611111 2000-02-26
20.88611111 2000-02-27
22.74944445 2000-02-28
22.74944445 2000-02-29
22.31944445 2000-03-01
22.31944445 2000-03-02
20.695 2000-03-03
20.45611111 2000-03-04
19.50055555 2000-03-05
18.975 2000-03-06
18.975 2000-03-07
19.93055555 2000-03-08
20.88611111 2000-03-09
22.74944445 2000-03-10
25.18611111 2000-03-11
27.04944445 2000-03-12
27.04944445 2000-03-13
22.415 2000-03-14
22.31944445 2000-03-15
21.79388889 2000-03-16
25.18611111 2000-03-17
26.715 2000-03-18
28.10055555 2000-03-19
28.10055555 2000-03-20
23.275 2000-03-21
24.23055555 2000-03-22
24.23055555 2000-03-23
21.36388889 2000-03-24
21.36388889 2000-03-25
23.275 2000-03-26
23.275 2000-03-27
23.275 2000-03-28
22.31944445 2000-03-29
23.80055555 2000-03-30
27.04944445 2000-03-31
28.10055555 2000-04-01
28.10055555 2000-04-02
25.18611111 2000-04-03
23.80055555 2000-04-04
23.80055555 2000-04-05
22.31944445 2000-04-06
22.31944445 2000-04-07
28.10055555 2000-04-08
28.53055555 2000-04-09
28.53055555 2000-04-10
24.995 2000-04-11
25.66388889 2000-04-12
23.275 2000-04-13
23.275 2000-04-14
21.36388889 2000-04-15
21.36388889 2000-04-16
18.975 2000-04-17
19.93055555 2000-04-18
21.79388889 2000-04-19
23.275 2000-04-20
24.23055555 2000-04-21
21.79388889 2000-04-22
21.79388889 2000-04-23
25.18611111 2000-04-24
25.66388889 2000-04-25
27.04944445 2000-04-26
26.61944445 2000-04-27
27.04944445 2000-04-28
27.04944445 2000-04-29
25.66388889 2000-04-30
26.09388889 2000-05-01
26.09388889 2000-05-02
29.295 2000-05-03
23.275 2000-05-04
23.275 2000-05-05
23.275 2000-05-06
24.75611111 2000-05-07
24.995 2000-05-08
25.18611111 2000-05-09
28.53055555 2000-05-10
27.575 2000-05-11
27.575 2000-05-12
27.04944445 2000-05-13
22.74944445 2000-05-14
22.74944445 2000-05-15
26.09388889 2000-05-16
26.09388889 2000-05-17
26.09388889 2000-05-18
26.09388889 2000-05-19
26.09388889 2000-05-20
26.09388889 2000-05-21
25.18611111 2000-05-22
22.31944445 2000-05-23
22.74944445 2000-05-24
24.23055555 2000-05-25
24.75611111 2000-05-26
28.10055555 2000-05-27
28.10055555 2000-05-28
28.10055555 2000-05-29
25.66388889 2000-05-30
24.75611111 2000-05-31
24.135 2000-06-01
24.23055555 2000-06-02
23.80055555 2000-06-03
24.75611111 2000-06-04
26.61944445 2000-06-05
26.61944445 2000-06-06
27.04944445 2000-06-07
27.04944445 2000-06-08
26.61944445 2000-06-09
24.75611111 2000-06-10
26.09388889 2000-06-11
26.61944445 2000-06-12
27.575 2000-06-13
27.575 2000-06-14
24.75611111 2000-06-15
24.75611111 2000-06-16
23.80055555 2000-06-17
24.23055555 2000-06-18
26.09388889 2000-06-19
24.995 2000-06-20
24.75611111 2000-06-21
24.995 2000-06-22
24.995 2000-06-23
25.66388889 2000-06-24
25.855 2000-06-25
27.04944445 2000-06-26
27.04944445 2000-06-27
24.995 2000-06-28
25.18611111 2000-06-29
24.135 2000-06-30
25.18611111 2000-07-01
24.995 2000-07-02
27.04944445 2000-07-03
28.10055555 2000-07-04
26.61944445 2000-07-05
27.04944445 2000-07-06
27.04944445 2000-07-07
25.855 2000-07-08
25.18611111 2000-07-09
23.275 2000-07-10
24.23055555 2000-07-11
24.75611111 2000-07-12
25.18611111 2000-07-13
26.09388889 2000-07-14
26.09388889 2000-07-15
25.18611111 2000-07-16
27.04944445 2000-07-17
27.575 2000-07-18
29.05611111 2000-07-19
29.05611111 2000-07-20
29.05611111 2000-07-21
26.61944445 2000-07-22
27.04944445 2000-07-23
25.855 2000-07-24
25.855 2000-07-25
28.10055555 2000-07-26
28.10055555 2000-07-27
28.10055555 2000-07-28
26.09388889 2000-07-29
26.09388889 2000-07-30
26.61944445 2000-07-31
27.04944445 2000-08-01
25.855 2000-08-02
26.09388889 2000-08-03
24.995 2000-08-04
27.575 2000-08-05
27.575 2000-08-06
25.66388889 2000-08-07
24.135 2000-08-08
26.715 2000-08-09
31.34944445 2000-08-10
26.715 2000-08-11
30.39388889 2000-08-12
27.575 2000-08-13
27.575 2000-08-14
28.10055555 2000-08-15
28.53055555 2000-08-16
29.05611111 2000-08-17
29.05611111 2000-08-18
28.53055555 2000-08-19
28.53055555 2000-08-20
27.575 2000-08-21
25.18611111 2000-08-22
24.23055555 2000-08-23
24.995 2000-08-24
25.18611111 2000-08-25
25.18611111 2000-08-26
25.18611111 2000-08-27
24.75611111 2000-08-28
24.135 2000-08-29
24.75611111 2000-08-30
24.995 2000-08-31
25.855 2000-09-01
26.09388889 2000-09-02
27.575 2000-09-03
27.575 2000-09-04
28.10055555 2000-09-05
28.10055555 2000-09-06
27.575 2000-09-07
25.18611111 2000-09-08
24.23055555 2000-09-09
24.995 2000-09-10
27.04944445 2000-09-11
29.295 2000-09-12
32.83055555 2000-09-13
32.83055555 2000-09-14
27.575 2000-09-15
30.155 2000-09-16
29.96388889 2000-09-17
27.575 2000-09-18
24.75611111 2000-09-19
24.995 2000-09-20
25.18611111 2000-09-21
24.995 2000-09-22
25.18611111 2000-09-23
26.61944445 2000-09-24
27.575 2000-09-25
27.575 2000-09-26
27.04944445 2000-09-27
25.855 2000-09-28
25.66388889 2000-09-29
25.18611111 2000-09-30
25.18611111 2000-10-01
25.18611111 2000-10-02
23.80055555 2000-10-03
23.80055555 2000-10-04
24.23055555 2000-10-05
24.23055555 2000-10-06
22.74944445 2000-10-07
23.275 2000-10-08
23.275 2000-10-09
23.275 2000-10-10
23.275 2000-10-11
22.74944445 2000-10-12
25.66388889 2000-10-13
26.61944445 2000-10-14
26.61944445 2000-10-15
22.74944445 2000-10-16
23.275 2000-10-17
23.275 2000-10-18
21.79388889 2000-10-19
21.79388889 2000-10-20
23.275 2000-10-21
26.61944445 2000-10-22
28.53055555 2000-10-23
28.53055555 2000-10-24
23.80055555 2000-10-25
23.80055555 2000-10-26
21.36388889 2000-10-27
21.36388889 2000-10-28
21.36388889 2000-10-29
24.23055555 2000-10-30
26.09388889 2000-10-31
26.09388889 2000-11-01
23.275 2000-11-02
26.61944445 2000-11-03
26.61944445 2000-11-04
25.18611111 2000-11-05
22.31944445 2000-11-06
22.74944445 2000-11-07
23.275 2000-11-08
23.275 2000-11-09
23.275 2000-11-10
19.93055555 2000-11-11
20.88611111 2000-11-12
20.88611111 2000-11-13
22.31944445 2000-11-14
23.275 2000-11-15
23.275 2000-11-16
21.36388889 2000-11-17
21.79388889 2000-11-18
23.275 2000-11-19
24.23055555 2000-11-20
24.23055555 2000-11-21
24.23055555 2000-11-22
23.80055555 2000-11-23
20.88611111 2000-11-24
22.31944445 2000-11-25
22.31944445 2000-11-26
22.31944445 2000-11-27
21.36388889 2000-11-28
20.88611111 2000-11-29
21.79388889 2000-11-30
21.79388889 2000-12-01
20.88611111 2000-12-02
20.88611111 2000-12-03
21.36388889 2000-12-04
26.09388889 2000-12-05
26.09388889 2000-12-06
23.275 2000-12-07
23.275 2000-12-08
20.45611111 2000-12-09
20.45611111 2000-12-10
20.45611111 2000-12-11
21.36388889 2000-12-12
21.36388889 2000-12-13
19.50055555 2000-12-14
25.855 2000-12-15
27.04944445 2000-12-16
27.04944445 2000-12-17
25.66388889 2000-12-18
25.66388889 2000-12-19
24.23055555 2000-12-20
21.36388889 2000-12-21
19.93055555 2000-12-22
19.93055555 2000-12-23
20.45611111 2000-12-24
22.74944445 2000-12-25
25.18611111 2000-12-26
25.18611111 2000-12-27
24.23055555 2000-12-28
24.23055555 2000-12-29
24.23055555 2000-12-30
22.31944445 2000-12-31
21.36388889 2001-01-01
27.575 2001-01-02
28.10055555 2001-01-03
28.10055555 2001-01-04
26.61944445 2001-01-05
24.23055555 2001-01-06
21.79388889 2001-01-07
20.45611111 2001-01-08
22.31944445 2001-01-09
22.31944445 2001-01-10
18.019444445 2001-01-11
18.44944445 2001-01-12
18.44944445 2001-01-13
18.44944445 2001-01-14
19.50055555 2001-01-15
19.50055555 2001-01-16
18.019444445 2001-01-17
19.50055555 2001-01-18
19.93055555 2001-01-19
